bank_name,branch_name,location,city,review_text,rating,review_date
AL BARID BANK,"AL BARID BANK X5X2+P4X, Av. Fal Ould Oumeir, Rabat","X5X2+P4X, Av. Fal Ould Oumeir, Rabat",MARRAKECH,"Bonjour, dès que j'ai lu les commentaires j'ai su d'où je venais... Ce n'est pas raisonnable que tout le monde sorte déjeuner et qu'il ne reste que le gardien de sécurité.
C'est dommage que votre service soit incomplet dans une grande rue comme Walad Omair Li ou Walad Khuwair, hahahahaha
Traitez-nous comme les autres, car toute notre subsistance vient de Dieu.",1 étoile,il y a une semaine
AL BARID BANK,"AL BARID BANK X5X2+P4X, Av. Fal Ould Oumeir, Rabat","X5X2+P4X, Av. Fal Ould Oumeir, Rabat",MARRAKECH,L'un des meilleurs directeurs de banque postale avec qui j'ai jamais eu affaire est M. Hassan.,5 étoiles,il y a un an
AL BARID BANK,"AL BARID BANK X5X2+P4X, Av. Fal Ould Oumeir, Rabat","X5X2+P4X, Av. Fal Ould Oumeir, Rabat",MARRAKECH,Ve versions d,4 étoiles,il y a un an
AL BARID BANK,"AL BARID BANK X5X2+P4X, Av. Fal Ould Oumeir, Rabat","X5X2+P4X, Av. Fal Ould Oumeir, Rabat",MARRAKECH,Très mauvais service !!!!!,1 étoile,il y a 9 mois
AL BARID BANK,"AL BARID BANK X5X2+P4X, Av. Fal Ould Oumeir, Rabat","X5X2+P4X, Av. Fal Ould Oumeir, Rabat",MARRAKECH,Service neuf,1 étoile,il y a un an
AL BARID BANK,"AL BARID BANK JX2F+M4G, Marrakech 40160","JX2F+M4G, Marrakech 40160",MARRAKECH,"En mai 2025, toujours pas de frais. Pour trouver le distributeur, il faut passer le dernier contrôle, celui de la zone douanière (où ils passent les bagages au rayon X). Et ensuite il faut  aller tout droit et passer sous la galerie (après avoir laissé 3-4 distributeurs sur votre gauche). Le distributeur est dans le grand hall, dans le fond à droite.",5 étoiles,il y a un mois
AL BARID BANK,"AL BARID BANK JX2F+M4G, Marrakech 40160","JX2F+M4G, Marrakech 40160",MARRAKECH,"Le seul guichet automatique connu de l'aéroport qui ne facture *pas* de frais de retrait supplémentaires. Il est situé dans le hall des départs et comme l'aéroport est assez petit, il se trouve juste à côté de la sortie des départs et vaut vraiment la peine d'y marcher.

Alors une fois arrivé dans le hall des départs et vu la sortie de l'aéroport, allez à droite dans le grand hall avec de belles arches. Le guichet automatique se trouve à peu près au milieu du hall, de l’autre côté.

Il propose une option en anglais et vous ne pouvez retirer qu'un maximum de 2 000 MAD à la fois. Si vous avez besoin de plus, il vous suffit de répéter le processus de retrait, ce qui ne pose aucun problème, car c'est gratuit. Il est préférable de l'utiliser avec Revolut, Wise et des banques similaires.",5 étoiles,il y a 2 mois
AL BARID BANK,"AL BARID BANK JX2F+M4G, Marrakech 40160","JX2F+M4G, Marrakech 40160",MARRAKECH,"Après le contrôle final, ne vous dirigez pas vers la sortie de l'aéroport, car vous ne pourrez plus y accéder. Dirigez-vous vers les départs et, après avoir traversé le tunnel, continuez tout droit. Ce n'est pas le premier distributeur automatique de billets qui se cache sur votre droite. Traversez la moitié du bâtiment et vous le trouverez sur votre droite, à côté d'autres banques comme la Banco de África.",5 étoiles,il y a 5 mois
AL BARID BANK,"AL BARID BANK JX2F+M4G, Marrakech 40160","JX2F+M4G, Marrakech 40160",MARRAKECH,"Après avoir quitté la zone des arrivées, tournez à droite en direction de la zone de départ/enregistrement au lieu de sortir de l'aéroport. (Si vous avez pris des dispositions pour un chauffeur, celui-ci sera à l'extérieur de l'aéroport, vous devrez donc d'abord vous rendre au guichet automatique avant de sortir). Le guichet automatique propose une option en anglais et j'ai utilisé un code à 4 chiffres pour ma carte Wise. C'était très facile à utiliser pour retirer de l'argent.",4 étoiles,il y a un an
AL BARID BANK,"AL BARID BANK JX2F+M4G, Marrakech 40160","JX2F+M4G, Marrakech 40160",MARRAKECH,"Meilleur distributeur automatique de l'aéroport, pas de frais de guichet automatique (25/05) ! Il se situe à l'extrême droite dans le hall des arrivées.",5 étoiles,il y a un mois
AL BARID BANK,"AL BARID BANK JX2F+M4G, Marrakech 40160","JX2F+M4G, Marrakech 40160",MARRAKECH,"Pas de frais ! Lorsque vous quittez la zone douanière après avoir récupéré vos bagages, vous verrez une rangée d'environ 3 guichets automatiques juste devant vous. Ce n'est pas dans ceux-là

Vous devez marcher tout droit, à travers une sorte de couloir, jusqu'à la grande zone d'enregistrement ouverte, puis vous diriger en diagonale vers la droite. C'est juste à côté du kiosque de Bank of Africa.

Merci aux autres d'avoir mis des instructions et des photos qui ont rendu cela facile.",5 étoiles,il y a 10 mois
AL BARID BANK,"AL BARID BANK JX2F+M4G, Marrakech 40160","JX2F+M4G, Marrakech 40160",MARRAKECH,"ATTENTION ! J'ai essayé d'obtenir 2 000 dirhams en espèces, mais le distributeur ne m'a pas donné d'argent. Le montant est débité sur ma carte ! La personne du bureau de change à côté de cette banque m'a dit que ce serait réglé automatiquement, mais ce n'est pas le cas ! J'essaie de le récupérer via ma banque, j'espère pouvoir le récupérer. VOLEURS !",1 étoile,il y a 5 mois
AL BARID BANK,"AL BARID BANK JX2F+M4G, Marrakech 40160","JX2F+M4G, Marrakech 40160",MARRAKECH,"AUCUN FRAIS

Revolut ✅
Openbank ✅

6 août 2024
Aucun frais !

Le distributeur est caché, presque à l'extérieur du bâtiment. Dirigez-vous vers les départs et vous le trouverez à environ 100 mètres sur votre droite.",5 étoiles,il y a 9 mois
AL BARID BANK,"AL BARID BANK JX2F+M4G, Marrakech 40160","JX2F+M4G, Marrakech 40160",MARRAKECH,"Marchez tout droit après avoir quitté le scanner des sacs. Ne sortez pas. Tournez à droite, le guichet automatique se trouve à environ 150-200 m des départs.",5 étoiles,il y a 6 mois
AL BARID BANK,"AL BARID BANK JX2F+M4G, Marrakech 40160","JX2F+M4G, Marrakech 40160",MARRAKECH,Ne quittez pas l'aéroport mais rendez-vous aux Artivals ! Pas de frais de la part de la banque marocaine,5 étoiles,il y a 4 mois
AL BARID BANK,"AL BARID BANK J2FF+VFV, Marrakesh 40000","J2FF+VFV, Marrakesh 40000",MARRAKECH,"Très mauvaise expérience
Taux de change en cours non appliqué
Taux de change appliqué plus inférieur sans raison
Résultat 300DH envolés…….",1 étoile,il y a un an
AL BARID BANK,"AL BARID BANK J2FF+VFV, Marrakesh 40000","J2FF+VFV, Marrakesh 40000",MARRAKECH,Mauvais service faite attention !!!!!!!!,1 étoile,il y a un an
AL BARID BANK,"AL BARID BANK J2FF+VFV, Marrakesh 40000","J2FF+VFV, Marrakesh 40000",MARRAKECH,"Lors de l'insertion d'une carte bancaire britannique, il proposait une sélection de langues anglaise et française. Le retrait a été traité au taux de change actuel de MasterCard sans frais supplémentaires. Il y a un agent de sécurité présent, ce qui était rassurant.",5 étoiles,il y a 3 mois
AL BARID BANK,"AL BARID BANK J2FF+VFV, Marrakesh 40000","J2FF+VFV, Marrakesh 40000",MARRAKECH,"Le guichet automatique accepte les cartes internationales et ne facture PAS de frais. Votre banque peut facturer des frais de retrait, mais le guichet automatique n’ajoute aucun frais. Ouvert également 24h/24 et 7j/7.",5 étoiles,il y a un an
AL BARID BANK,"AL BARID BANK J2FF+VFV, Marrakesh 40000","J2FF+VFV, Marrakesh 40000",MARRAKECH,"Le guichet automatique accepte les cartes internationales et ne facture aucun frais.
C'est à 20 minutes à pied de Jamaa elfna.",5 étoiles,il y a un an
AL BARID BANK,"AL BARID BANK J2FF+VFV, Marrakesh 40000","J2FF+VFV, Marrakesh 40000",MARRAKECH,"J'ai utilisé le guichet automatique Al Barid Bank avec ma carte WISE. J'ai retiré 2000 dh, 0 frais.",5 étoiles,il y a 9 mois
AL BARID BANK,"AL BARID BANK J2FF+VFV, Marrakesh 40000","J2FF+VFV, Marrakesh 40000",MARRAKECH,Le guichet automatique est la banque Al Barid qui est toujours libre de retirer de l'argent à l'étranger.,5 étoiles,il y a 11 mois
AL BARID BANK,"AL BARID BANK J2FF+VFV, Marrakesh 40000","J2FF+VFV, Marrakesh 40000",MARRAKECH,Je viens d'être débité par ma banque donc c'est vraiment sans commission ✌🏻 …,5 étoiles,il y a un an
AL BARID BANK,"AL BARID BANK J2FF+VFV, Marrakesh 40000","J2FF+VFV, Marrakesh 40000",MARRAKECH,Retrait d'espèces international sans frais aux distributeurs automatiques,5 étoiles,il y a un an
AL BARID BANK,"AL BARID BANK J2FF+VFV, Marrakesh 40000","J2FF+VFV, Marrakesh 40000",MARRAKECH,Service nulle Le niveau de service est nul,1 étoile,il y a un an
AL BARID BANK,"AL BARID BANK 4B, 322 Mhamid, Saâda 40000","4B, 322 Mhamid, Saâda 40000",MARRAKECH,"Distributeur automatique de la seule banque connue qui ne facture pas de frais pour le retrait d'espèces.

En raison des retraits gratuits et du fait que le guichet automatique est situé en bordure de la célèbre place Jaama Fna, vous pouvez vous attendre à des files d'attente et il est possible que la machine soit en panne ou qu'elle n'ait plus d'argent.

Cependant, il y a d'autres distributeurs automatiques d'Al Barid à 10 minutes d'ici, donc cela vaut toujours la peine d'essayer si vous avez le temps.",5 étoiles,il y a 2 mois
AL BARID BANK,"AL BARID BANK 4B, 322 Mhamid, Saâda 40000","4B, 322 Mhamid, Saâda 40000",MARRAKECH,"Le distributeur automatique n'a pas distribué d'argent. Au lieu de cela, il a avalé ma carte et s'est écrasé. J'ai ensuite dû dessiner un numéro à l'intérieur. Après 1h30 d'attente, c'était mon tour, l'employé de la banque était très gentil et j'ai été immédiatement aidé et on m'a rendu ma carte. De manière générale, je pense que la machine a un problème avec les cartes allemandes.",2 étoiles,il y a 3 mois
AL BARID BANK,"AL BARID BANK 4B, 322 Mhamid, Saâda 40000","4B, 322 Mhamid, Saâda 40000",MARRAKECH,"J'ai utilisé le guichet automatique pour retirer du MAD en utilisant ma carte de débit en tant que touriste. Distribué des billets de 100 MAD. La première fois, tout s'est bien passé, cependant, à notre retour vers 10h30 un autre jour, le distributeur n'avait plus d'argent liquide, tout comme l'autre guichet automatique de la Barid Bank à proximité, devant le palais de la Bahia. Décevant compte tenu de la popularité de ce guichet automatique auprès des touristes (souvent une file d'attente pour retirer).",3 étoiles,il y a 3 mois
AL BARID BANK,"AL BARID BANK 4B, 322 Mhamid, Saâda 40000","4B, 322 Mhamid, Saâda 40000",MARRAKECH,"Nous avons utilisé le guichet automatique ici pour retirer de l'argent lors d'une visite au Royaume-Uni. Rien à redire : le guichet automatique de droite sert à changer d'argent et le guichet automatique de gauche est destiné aux retraits. Aucun frais administratif sur les retraits. Interface simple. Parfois, il faut attendre 10 à 15 minutes car c'est populaire.",5 étoiles,il y a 5 mois
AL BARID BANK,"AL BARID BANK 4B, 322 Mhamid, Saâda 40000","4B, 322 Mhamid, Saâda 40000",MARRAKECH,"L'expérience a été incroyablement décevante. L'agent de sécurité était extrêmement impoli et le personnel ne semblait pas intéressé à accomplir ses tâches. Mon rendez-vous était prévu à 8h00, mais j'ai fini par attendre quatre heures. Même si mon rendez-vous était censé se terminer à midi, j'ai été obligé d'attendre une heure supplémentaire. Pour aggraver les choses, j’ai raté un examen à cause de ce retard inutile. Le manque de professionnalisme et de respect du temps des autres est inacceptable.",1 étoile,il y a 4 mois
AL BARID BANK,"AL BARID BANK 4B, 322 Mhamid, Saâda 40000","4B, 322 Mhamid, Saâda 40000",MARRAKECH,"Face à la banque, le guichet automatique de droite consiste à échanger des billets contre des billets.

Le guichet automatique de gauche acceptera les cartes (carte de débit GB utilisée)

Aucun frais facturé. Les files d'attente peuvent être longues.

Un processus simple et rapide.",5 étoiles,il y a 7 mois
AL BARID BANK,"AL BARID BANK 4B, 322 Mhamid, Saâda 40000","4B, 322 Mhamid, Saâda 40000",MARRAKECH,"ATM Sans frais de retrait. Cependant, cela n'a fonctionné qu'en retirant au moins 1000 MAD, rien de moins n'a fonctionné.",5 étoiles,il y a 8 mois
AL BARID BANK,"AL BARID BANK 4B, 322 Mhamid, Saâda 40000","4B, 322 Mhamid, Saâda 40000",MARRAKECH,Ne m'a rien facturé lors du retrait avec la carte Revolut.,5 étoiles,il y a 6 mois
AL BARID BANK,"AL BARID BANK 4B, 322 Mhamid, Saâda 40000","4B, 322 Mhamid, Saâda 40000",MARRAKECH,MEILLEUR guichet automatique. Aucun frais de service pour les cartes Wise et internationales !!,5 étoiles,il y a 8 mois
AL BARID BANK,"AL BARID BANK 4B, 322 Mhamid, Saâda 40000","4B, 322 Mhamid, Saâda 40000",MARRAKECH,"Pas de frais pour une carte Visa allemande, super",5 étoiles,il y a 5 mois
AL BARID BANK,"AL BARID BANK J2C8+H8C, Marrakesh 40000","J2C8+H8C, Marrakesh 40000",MARRAKECH,Probablement L'ATM le plus correct de la ville tout confondu,5 étoiles,il y a 3 mois
AL BARID BANK,"AL BARID BANK J2C8+H8C, Marrakesh 40000","J2C8+H8C, Marrakesh 40000",MARRAKECH,"Super guichet automatique, la seule banque qui ne prend pas de frais. Cela roule vite et il y a généralement une file d'attente de monde ici pendant la journée. L'argent est toujours disponible. Je ne sais pas d'où viennent les mauvaises critiques.",5 étoiles,il y a 2 mois
AL BARID BANK,"AL BARID BANK J2C8+H8C, Marrakesh 40000","J2C8+H8C, Marrakesh 40000",MARRAKECH,"Ce distributeur automatique se trouve également dans une zone très touristique et se retrouve à court d'argent en début d'après-midi. Je ne sais pas à quelle heure ils réapprovisionnent, car j'ai essayé en fin de matinée et il n'y avait toujours pas d'argent liquide dans la machine. Je suggère à toute personne essayant de retirer de l'argent d'arriver vers 11h00.",5 étoiles,il y a 4 semaines
AL BARID BANK,"AL BARID BANK J2C8+H8C, Marrakesh 40000","J2C8+H8C, Marrakesh 40000",MARRAKECH,"Fonctionne parfaitement avec les cartes Revolut lorsque vous avez de la devise MAD sur votre compte. Pas de frais de guichet automatique, uniquement des frais Revolut en fonction de votre forfait Revolut",5 étoiles,il y a 5 mois
AL BARID BANK,"AL BARID BANK J2C8+H8C, Marrakesh 40000","J2C8+H8C, Marrakesh 40000",MARRAKECH,"La file d'attente est longue, il faut donc attendre environ 30 minutes pour entrer.
Il se trouve à côté de l'hôtel Ali, donc une personne peut échanger les euros restants à côté et l'autre personne peut faire la queue ici.
Facile à retirer !",5 étoiles,il y a 3 mois
AL BARID BANK,"AL BARID BANK J2C8+H8C, Marrakesh 40000","J2C8+H8C, Marrakesh 40000",MARRAKECH,Très content de ce guichet automatique. Carte Revolut utilisée avec un compte en devise folle. Aucun frais lors du retrait d'argent.,5 étoiles,il y a un mois
AL BARID BANK,"AL BARID BANK J2C8+H8C, Marrakesh 40000","J2C8+H8C, Marrakesh 40000",MARRAKECH,"Le guichet automatique a été démonté. Je ne comprends pas comment les gens veulent retirer de l'argent ici, mais vous ne pouvez pas le faire au guichet automatique car il n'y en a plus.

À environ 30 mètres, nous avons trouvé une banque CIH dans le passage d'un restaurant (El Bahia Restaurant). Malheureusement, je ne peux pas dire si c'est toujours là ou juste temporairement. Les frais de retrait étaient forfaitaires de 50 dirhams, donc ça vaut le coup, surtout pour les montants de retrait plus importants.",1 étoile,il y a 5 mois
AL BARID BANK,"AL BARID BANK J2C8+H8C, Marrakesh 40000","J2C8+H8C, Marrakesh 40000",MARRAKECH,"Lors d'une tentative de retrait d'espèces vers 11 heures du matin un jour de semaine, la machine était à court d'argent, tout comme l'autre distributeur automatique de la banque Barid à proximité de Jama El Fna. Décevant compte tenu de la popularité de ce guichet automatique auprès des touristes.",3 étoiles,il y a 3 mois
AL BARID BANK,"AL BARID BANK J2C8+H8C, Marrakesh 40000","J2C8+H8C, Marrakesh 40000",MARRAKECH,"SOYEZ TRÈS PRUDENT
J'ai essayé de retirer de l'argent, la machine est tombée en panne sans donner l'argent et ils m'ont facturé le retrait à la banque.
J'ai écrit directement à la banque mais ils ne m'ont pas cru.
Je pense que ce sont des escrocs.
Faites très attention à ne pas retirer d'argent !!!!
Vous retrouvez le débit sur votre compte mais sans l'avoir reçu",1 étoile,il y a 8 mois
AL BARID BANK,"AL BARID BANK J2C8+H8C, Marrakesh 40000","J2C8+H8C, Marrakesh 40000",MARRAKECH,Pas de frais pour la carte Revolut qui utilise la devise MAD🇲🇦 !! Distributeur automatique parfait pour les voyageurs. 💙 …,5 étoiles,il y a 2 mois
